unit_number;time_cycle;setting_1;setting_2;setting_3;sensor_2;sensor_3;sensor_4;sensor_7;sensor_8;sensor_9;sensor_13;sensor_14;sensor_20;Degradation Classification;RUL
1;145;4,77011E+16;4,16667E+16;0;5,24096E+15;5,20602E+15;4,62188E+16;5,12077E+15;3,48485E+15;1,13031E+16;3,97059E+14;1,5982E+16;4,10853E+15;1;47
1;146;5,11494E+15;25;0;4,54819E+15;3,4249E+16;4,48515E+16;4,42834E+15;3,33333E+16;1,08858E+16;3,52941E+16;1,50944E+15;4,26357E+16;1;46
1;147;7,70115E+15;5,83333E+15;0;3,13253E+15;5,19076E+15;4,67758E+15;5,21739E+15;3,63636E+15;8,75437E+15;3,52941E+16;1,35153E+16;4,88372E+15;1;45
1;148;5,57471E+15;1,66667E+16;0;5,45181E+15;4,13996E+16;5,00338E+15;4,81481E+16;3,93939E+16;8,61527E+15;3,97059E+14;1,26638E+15;4,88372E+15;1;44
1;149;6,43678E+15;8,33333E+15;0;5,09036E+15;4,73948E+16;4,8025E+15;4,33172E+15;4,09091E+15;1,59338E+16;3,97059E+14;1,25916E+16;4,88372E+15;1;43
1;150;5,57471E+15;25;0;5,57229E+15;3,91759E+15;4,55267E+16;5,99034E+15;3,33333E+16;1,03338E+16;4,85294E+15;1,18949E+16;4,18605E+15;1;42
1;151;3,90805E+15;4,16667E+16;0;4,8494E+16;4,65446E+16;5,01182E+15;4,12238E+16;3,63636E+15;1,18415E+16;5E+16;1,40727E+16;3,25581E+15;1;41
1;152;5,51724E+15;4,16667E+16;0;4,39759E+15;6,00828E+15;6,51249E+14;4,46055E+16;4,24242E+15;9,94795E+14;4,55882E+15;9,8359E+15;4,88372E+15;1;40
1;153;5,63218E+15;1,66667E+16;0;5,36145E+15;3,95247E+14;5,45409E+15;4,55717E+15;3,63636E+15;1,24293E+16;4,26471E+15;1,24884E+16;4,96124E+15;1;39
1;154;4,31034E+16;5;0;4,81928E+15;5,66601E+15;5,70898E+15;4,38003E+15;3,63636E+15;1,22723E+16;4,41176E+16;1,51202E+16;5,27132E+15;1;38
1;155;3,10345E+16;6,66667E+15;0;4,87952E+15;4,22062E+16;5,50979E+15;4,89533E+15;3,93939E+16;1,24877E+16;4,26471E+15;1,05635E+16;4,18605E+15;1;37
1;156;3,85057E+15;75;0;5,51205E+15;3,17637E+16;6,58001E+15;5,45894E+15;5,45455E+15;1,00871E+16;4,11765E+16;1,4728E+16;4,88372E+15;1;36
1;157;3,96552E+16;6,66667E+15;0;2,98193E+16;5,8862E+14;5,10128E+15;3,97746E+15;3,63636E+15;1,40851E+16;4,26471E+15;1,29683E+15;4,10853E+15;1;35
1;158;3,67816E+14;5,83333E+15;0;5,03012E+15;5,62023E+15;4,69953E+15;5,37842E+15;4,54545E+16;1,23351E+16;5E+16;1,36185E+16;4,72868E+16;1;34
1;159;4,65517E+16;5,83333E+15;0;5,06024E+15;4,03314E+15;6,43484E+15;3,75201E+15;3,48485E+15;1,18146E+16;5,14706E+15;1,42791E+15;4,8062E+14;1;33
1;160;4,65517E+16;1,66667E+16;0;6,74699E+15;4,27513E+16;6,04828E+15;3,25282E+16;4,69697E+16;1,063E+16;5E+16;1,1735E+16;2,94574E+16;1;32
1;161;5,45977E+15;5,83333E+15;0;5,39157E+15;5,04905E+15;5,9183E+15;4,7504E+15;4,24242E+15;1,18146E+16;4,41176E+16;1,39488E+16;4,03101E+15;1;31
1;162;4,71264E+16;8,33333E+15;0;5,84337E+15;4,6174E+15;6,95982E+15;4,55717E+15;3,78788E+16;1,01947E+16;4,70588E+16;1,22975E+16;4,96124E+15;1;30
1;163;5,17241E+15;1,66667E+16;0;4,93976E+15;6,43122E+15;6,55638E+15;4,12238E+16;4,54545E+16;1,23441E+16;4,70588E+16;1,24471E+16;3,95349E+16;1;29
1;164;5,28736E+15;3,33333E+15;0;5,90361E+15;6,08677E+14;5,82546E+15;3,30113E+16;4,09091E+15;1,22005E+15;5,88235E+15;1,27413E+16;3,72093E+16;1;28
1;165;5,57471E+15;8,33333E+15;0;4,66867E+14;5,66601E+15;4,36192E+16;4,7343E+16;4,39394E+15;7,78964E+14;5,29412E+15;1,37217E+15;3,48837E+14;1;27
1;166;3,73563E+15;25;0;6,41566E+15;5,59843E+15;6,77245E+15;3,6715E+16;4,84848E+15;9,59347E+15;5E+16;9,90814E+15;3,72093E+16;1;26
1;167;5,68966E+15;75;0;5,45181E+15;4,96839E+15;5,48109E+15;4,38003E+15;5;9,11783E+15;4,41176E+16;1,15956E+16;4,88372E+15;1;25
1;168;2,52874E+15;6,66667E+15;0;4,42771E+15;4,39285E+15;5,64652E+15;3,60709E+15;4,84848E+15;6,56017E+15;4,55882E+15;1,26432E+16;4,8062E+14;1;24
1;169;4,02299E+16;8,33333E+15;0;5,99398E+15;4,1683E+15;6,04321E+15;4,60548E+15;5,30303E+15;1,50094E+16;4,41176E+16;1,3087E+16;3,41085E+15;1;23
1;170;4,02299E+16;3,33333E+15;0;5,1506E+15;4,72422E+16;5,93518E+15;3,49436E+16;4,69697E+16;1,00063E+16;5,58824E+15;1,12602E+16;4,03101E+15;1;22
1;171;5,22989E+15;25;0;6,1747E+15;4,58252E+15;5,52667E+14;4,60548E+15;4,54545E+16;9,14924E+15;5E+16;1,28651E+13;4,18605E+15;1;21
1;172;4,1954E+16;25;0;6,38554E+14;4,50621E+16;5,31398E+15;2,96296E+15;5,15152E+15;7,79413E+15;5,58824E+15;1,03932E+16;3,95349E+16;1;20
1;173;3,16092E+15;6,66667E+15;0;5,3012E+15;4,28385E+15;7,26199E+15;3,6715E+16;4,84848E+15;1,21556E+16;5,14706E+15;1,11983E+15;3,48837E+14;1;19
1;174;4,94253E+15;3,33333E+15;0;4,30723E+14;6,27207E+15;6,8079E+15;3,97746E+15;4,84848E+15;8,75886E+15;4,85294E+15;9,92362E+15;3,33333E+16;1;18
1;175;5,05747E+15;6,66667E+15;0;7,22892E+15;7,03074E+15;6,79777E+15;2,88245E+15;5;9,39155E+15;5E+16;1,33244E+14;3,41085E+15;1;17
1;176;3,85057E+15;25;0;4,96988E+16;4,6283E+15;6,83322E+15;3,31723E+15;5;1,07736E+16;4,70588E+16;1,23129E+15;4,49612E+16;1;16
1;177;2,81609E+16;25;0;7,77108E+15;6,75387E+15;7,04591E+15;3,34944E+16;5,30303E+15;1,098E+16;5,14706E+15;1,04087E+16;3,79845E+14;1;15
1;178;4,94253E+15;6,66667E+15;0;6,53614E+15;7,47547E+15;7,15733E+15;3,75201E+15;5;1,09665E+16;4,70588E+16;8,57674E+15;3,95349E+16;1;14
1;179;6,32184E+14;25;0;4,96988E+16;4,69152E+15;7,96759E+15;2,76973E+16;5,45455E+15;1,0096E+16;4,41176E+16;8,72123E+15;4,88372E+15;1;13
1;180;3,62069E+15;5;0;7,13855E+14;6,28515E+15;5,8896E+15;4,92754E+15;4,69697E+16;7,89733E+15;5,88235E+15;1,16782E+16;5,5814E+15;1;12
1;181;4,65517E+16;9,16667E+15;0;6,71687E+14;5,59625E+15;6,48042E+15;3,18841E+14;5;7,43067E+15;5,14706E+15;7,66333E+15;1,55039E+16;1;11
1;182;4,42529E+15;75;0;9,03614E+15;6,76695E+15;7,48987E+15;3,30113E+16;5,45455E+15;8,74989E+15;5,44118E+14;1,01816E+15;2,24806E+16;1;10
1;183;5,05747E+15;5,83333E+15;0;6,11446E+14;5,70961E+15;6,20864E+15;2,46377E+15;4,69697E+16;8,61976E+15;5,14706E+15;9,21664E+15;3,25581E+15;1;9
1;184;5,22989E+15;75;0;8,61446E+15;7,49945E+15;8,48582E+15;1,85185E+16;5,15152E+15;1,17473E+16;5,88235E+15;8,08649E+15;2,24806E+16;1;8
1;185;5,45977E+15;5,83333E+15;0;7,8012E+15;7,0678E+15;7,11512E+14;2,88245E+15;5,90909E+15;9,86269E+14;5,73529E+15;7,09568E+15;2,86822E+16;1;7
1;186;6,55172E+15;25;0;6,92771E+15;5,25834E+15;7,43585E+15;4,38003E+15;4,69697E+16;1,32998E+16;5,44118E+14;1,21323E+16;2,55814E+16;1;6
1;187;2,29885E+15;5;0;6,35542E+15;4,59124E+16;7,59959E+15;1,98068E+16;5,90909E+15;7,17042E+15;5,88235E+15;8,11745E+15;2,17054E+16;1;5
1;188;1,14943E+16;75;0;7,6506E+15;6,83235E+15;6,84166E+15;3,36554E+16;6,21212E+14;7,26016E+15;5,14706E+15;9,15987E+15;2,86822E+16;1;4
1;189;4,65517E+16;6,66667E+15;0;8,94578E+15;5,47853E+15;7,72451E+15;1,36876E+15;5,60606E+15;1,02396E+16;6,61765E+15;9,06698E+14;2,63566E+16;1;3
1;190;3,44828E+15;5,83333E+15;0;7,31928E+15;6,14345E+15;7,37677E+15;2,31884E+15;5,90909E+15;8,45822E+15;6,91176E+14;6,52286E+15;2,71318E+16;1;2
1;191;5;1,66667E+16;0;6,41566E+15;6,82799E+15;7,34639E+14;1,72303E+16;5,75758E+15;9,43642E+14;6,17647E+15;7,57044E+15;2,4031E+16;1;1
1;192;5,51724E+15;5;0;7,01807E+15;6,62089E+15;7,58778E+15;2,25443E+16;6,36364E+15;5,1557E+15;6,47059E+14;5,67138E+15;2,63566E+16;1;0
2;1;3,96552E+16;10;0;2,04819E+15;2,79049E+16;1,52431E+16;7,53623E+15;1,66667E+16;1,4803E+16;2,64706E+16;1,94963E+16;6,20155E+15;0;261
2;2;7,47126E+15;25;0;1,83735E+16;3,4903E+16;1,8366E+15;7,92271E+14;1,21212E+16;1,32729E+16;1,47059E+16;1,60749E+16;7,13178E+15;0;261
2;3;6,03448E+14;75;0;1,0241E+15;3,76717E+15;2,82073E+14;8,51852E+15;2,12121E+15;1,45876E+16;1,61765E+15;2,09722E+15;7,51938E+15;0;261
2;4;7,01149E+15;1,66667E+16;0;1,41566E+16;2,85808E+15;2,33457E+15;7,08535E+15;1,21212E+16;1,62793E+16;7,35294E+15;2,09E+16;7,67442E+15;0;261
2;5;5,28736E+15;8,33333E+15;0;1,56627E+16;1,74188E+16;3,42167E+16;8,48631E+15;1,9697E+16;1,63421E+15;8,82353E+15;1,89545E+16;8,06202E+15;0;261
2;6;4,42529E+15;8,33333E+15;0;2,71084E+16;1,40833E+16;2,44936E+14;8,26087E+14;2,12121E+15;1,45114E+16;1,61765E+15;1,7396E+16;7,82946E+15;0;261
2;7;5,05747E+15;3,33333E+15;0;2,46988E+16;3,58622E+16;3,10601E+15;8,03543E+15;2,27273E+16;1,38832E+16;2,35294E+16;1,8779E+16;7,44186E+15;0;261
2;8;5,86207E+15;1,66667E+16;0;4,03614E+15;4,2228E+15;2,2181E+16;7,72947E+15;1,66667E+16;1,52966E+16;1,17647E+16;1,95995E+15;7,51938E+15;0;261
2;9;5,97701E+15;1,66667E+16;0;2,31928E+16;2,38718E+16;2,15395E+16;7,79388E+15;1,81818E+16;1,34344E+16;1,47059E+16;2,34028E+15;7,13178E+15;0;261
2;10;2,41379E+16;6,66667E+15;0;2,3494E+16;3,34205E+15;2,12863E+16;7,69726E+15;1,36364E+15;1,66697E+16;1,32353E+15;1,99711E+16;8,21705E+15;0;261
2;11;5,34483E+15;8,33333E+15;0;3,16265E+16;3,96119E+16;3,21404E+16;7,80998E+14;1,66667E+16;1,41255E+16;2,20588E+15;1,85313E+16;8,44961E+15;0;261
2;12;5,11494E+15;10;0;1,29518E+16;1,95117E+16;3,31702E+16;7,60064E+15;1,21212E+16;1,17383E+16;1,32353E+15;1,88616E+16;7,5969E+14;0;261
2;13;5,4023E+15;9,16667E+15;0;1,71687E+16;3,42926E+15;3,25456E+16;7,79388E+15;6,06061E+16;1,43139E+16;1,61765E+15;2,09877E+16;5,73643E+15;0;261
2;14;3,62069E+15;1,66667E+16;0;1,35542E+16;2,8341E+15;2,22991E+16;7,43961E+15;1,66667E+16;1,14736E+16;1,47059E+16;2,07194E+15;6,12403E+15;0;261
2;15;4,31034E+16;25;0;3,01205E+15;1,91847E+15;3,35246E+16;6,95652E+15;1,81818E+16;1,26043E+16;2,05882E+16;1,94963E+16;6,20155E+15;0;261
2;16;4,42529E+15;75;0;1,80723E+16;2,38718E+16;1,8923E+16;7,53623E+15;1,36364E+15;1,34883E+15;1,02941E+16;1,72928E+16;6,74419E+15;0;261
2;17;5,17241E+15;4,16667E+16;0;3,6747E+16;2,73381E+15;1,35381E+16;6,07085E+15;2,12121E+15;1,3605E+16;2,94118E+16;1,79792E+15;6,97674E+15;0;261
2;18;5,8046E+15;5,83333E+15;0;2,22892E+16;3,79115E+16;3,03849E+15;8,01932E+15;1,51515E+15;1,32909E+16;1,76471E+16;1,71638E+16;6,66667E+15;0;261
2;19;6,43678E+15;5,83333E+15;0;1,62651E+16;1,26444E+15;3,29507E+16;8,69565E+15;1,81818E+16;1,49601E+14;1,47059E+16;1,9388E+16;7,44186E+15;0;261
2;20;7,41379E+15;1,66667E+16;0;3,40361E+15;2,59429E+14;2,0476E+16;7,71337E+15;1,51515E+15;1,28062E+15;8,82353E+15;2,05852E+16;6,82171E+15;0;261
2;21;3,67816E+14;5,83333E+15;0;2,53012E+16;1,84652E+16;1,69311E+16;7,84219E+15;1,9697E+16;1,50588E+15;1,91176E+15;1,89029E+16;8,52713E+15;0;261
2;22;6,37931E+15;10;0;2,86145E+14;1,99259E+16;2,60297E+14;7,24638E+15;9,09091E+15;1,41703E+16;2,35294E+16;2,10806E+14;6,51163E+14;0;261
2;23;4,25287E+16;75;0;3,49398E+16;2,14737E+16;8,86226E+15;7,79388E+15;9,09091E+15;1,33268E+15;2,79412E+15;1,63226E+16;7,44186E+15;0;261
2;24;3,90805E+15;5;0;2,3494E+16;2,16481E+16;2,77178E+15;5,87762E+15;1,21212E+16;1,37396E+16;1,32353E+15;1,86913E+15;8,06202E+15;0;261
2;25;8,62069E+15;5,83333E+15;0;1,80723E+16;3,12623E+16;2,42573E+16;6,90821E+14;1,51515E+15;1,50543E+15;2,20588E+15;1,91093E+16;6,58915E+15;0;261
2;26;4,36782E+15;75;0;1,98795E+15;9,46152E+15;1,69649E+16;6,73108E+15;1,21212E+16;1,30486E+15;1,76471E+16;1,92641E+16;6,35659E+15;1;261
2;27;5,34483E+15;9,16667E+15;0;2,74096E+16;3,13931E+15;3,38623E+16;8,55072E+13;1,9697E+16;1,62793E+16;2,64706E+16;1,95015E+15;6,35659E+15;1;260
2;28;7,12644E+15;9,16667E+15;0;2,5E+16;2,30216E+16;2,56583E+16;7,92271E+14;1,36364E+15;1,43812E+16;7,35294E+15;1,88926E+15;6,27907E+15;1;259
2;29;3,16092E+15;25;0;2,62048E+15;2,77741E+15;2,67218E+16;7,8905E+15;1,51515E+15;1,53056E+15;2,05882E+16;2,10703E+15;6,43411E+15;1;258
2;30;5,68966E+15;5;0;1,71687E+16;4,20318E+15;2,16408E+15;7,68116E+15;1,21212E+16;1,30441E+16;1,76471E+16;1,89338E+16;7,44186E+15;1;257
2;31;4,48276E+15;9,16667E+15;0;2,28916E+16;1,92283E+16;1,46691E+15;7,97101E+15;1,51515E+15;1,26537E+16;2,35294E+16;1,63484E+16;7,9845E+15;1;256
2;32;5,74713E+15;4,16667E+16;0;1,11446E+16;2,93874E+15;1,49561E+16;7,58454E+15;1,21212E+16;1,08319E+16;1,47059E+16;2,0033E+16;6,43411E+15;1;255
2;33;3,16092E+15;8,33333E+15;0;1,74699E+16;3,08044E+16;2,34639E+14;6,07085E+15;1,66667E+16;1,32146E+16;1,61765E+15;1,73805E+15;6,74419E+15;1;254
2;34;7,41379E+15;75;0;2,74096E+16;2,84282E+15;2,02397E+16;8,438E+15;1,51515E+15;1,68536E+16;1,17647E+16;2,05697E+15;5,65891E+15;1;253
2;35;6,14943E+15;6,66667E+15;0;4,81928E+15;1,02245E+16;1,73869E+16;7,85829E+15;1,81818E+16;1,59786E+16;1,76471E+16;2,17463E+16;7,13178E+15;1;252
2;36;5,74713E+15;8,33333E+15;0;1,80723E+16;2,29344E+15;2,51182E+15;7,63285E+15;1,81818E+16;1,52831E+16;1,76471E+16;2,1736E+15;7,5969E+14;1;251
2;37;7,87356E+15;9,16667E+15;0;2,68072E+15;3,18073E+16;2,37002E+16;8,30918E+15;2,12121E+15;1,63466E+15;2,05882E+16;1,865E+16;7,28682E+15;1;250
2;38;5,74713E+15;9,16667E+15;0;3,04217E+16;3,07608E+16;2,61648E+14;7,02093E+15;1,51515E+15;1,50857E+16;25;1,80462E+16;7,36434E+15;1;249
2;39;3,96552E+16;9,16667E+15;0;2,37952E+16;3,19381E+15;1,55976E+16;6,76329E+15;1,51515E+15;1,76927E+16;25;2,00433E+16;6,82171E+15;1;248
2;40;5,28736E+15;9,16667E+15;0;2,43976E+15;2,53979E+15;2,72282E+16;6,79549E+15;1,9697E+16;1,1321E+16;1,91176E+15;1,92073E+16;5,42636E+15;1;247
2;41;5,86207E+15;10;0;3,61446E+16;1,7288E+15;2,78359E+16;7,23027E+15;2,12121E+15;1,43005E+16;1,91176E+15;2,11064E+16;6,20155E+15;1;246
2;42;5,91954E+15;9,16667E+15;0;3,19277E+14;1,78112E+16;1,66779E+14;6,65056E+15;1,06061E+16;1,10518E+16;1,76471E+16;1,82475E+16;7,28682E+15;1;245
2;43;6,55172E+15;5;0;2,43976E+15;2,08197E+16;1,57833E+15;6,90821E+14;2,12121E+15;1,43229E+16;2,05882E+16;1,81649E+16;6,04651E+15;1;244
2;44;5,17241E+15;75;0;2,40964E+16;2,89732E+15;2,77515E+15;6,94042E+15;2,12121E+15;1,58485E+16;2,64706E+16;1,92435E+14;6,89922E+15;1;243
2;45;4,1954E+16;3,33333E+15;0;2,53012E+16;3,35077E+16;2,59115E+15;7,00483E+15;2,27273E+16;1,73427E+16;1,76471E+16;2,16689E+16;6,58915E+15;1;242
2;46;5,11494E+15;25;0;2,83133E+15;9,61413E+15;1,74713E+16;7,55233E+14;1,51515E+15;1,41793E+15;25;2,09413E+16;6,12403E+15;1;241
2;47;6,2069E+15;75;0;3,58434E+15;2,79267E+15;2,39872E+16;8,22866E+15;2,12121E+15;1,11236E+16;1,76471E+16;1,91093E+16;5,81395E+15;1;240
2;48;5,34483E+15;4,16667E+16;0;2,6506E+16;3,41618E+16;2,65024E+15;7,76167E+15;1,36364E+15;1,61536E+16;1,47059E+16;1,80772E+16;8,44961E+15;1;239
2;49;4,65517E+16;9,16667E+15;0;4,93976E+15;2,79486E+15;2,40547E+15;6,74718E+15;2,12121E+15;1,22857E+15;1,61765E+15;1,85726E+16;7,9845E+15;1;238
2;50;4,88506E+15;1,66667E+16;0;2,43976E+15;1,48681E+16;2,95915E+15;7,85829E+15;1,51515E+15;1,34255E+16;25;1,98782E+16;7,44186E+15;1;237
2;51;5,45977E+15;75;0;2,46988E+16;3,11751E+15;1,82478E+16;8,32528E+15;1,81818E+16;1,53415E+16;1,91176E+15;1,95841E+16;5,89147E+15;1;236
2;52;4,42529E+15;4,16667E+16;0;9,33735E+15;3,80205E+15;3,2765E+16;7,9066E+14;1,51515E+15;1,54895E+15;1,91176E+15;1,76902E+16;7,28682E+15;1;235
2;53;3,67816E+14;4,16667E+16;0;2,37952E+16;3,02158E+16;2,50506E+16;7,21417E+15;2,27273E+16;1,34838E+16;1,91176E+15;1,9615E+16;6,27907E+15;1;234
2;54;5,22989E+15;25;0;1,11446E+16;2,70765E+15;3,89602E+14;7,3591E+15;1,66667E+16;1,12717E+16;1,61765E+15;2,15244E+15;7,67442E+15;1;233
2;55;2,98851E+16;1,66667E+16;0;3,37349E+16;3,17201E+15;8,28832E+15;7,55233E+14;1,81818E+16;1,0271E+16;2,05882E+16;1,79121E+16;7,51938E+15;1;232
2;56;2,98851E+16;6,66667E+15;0;1,89759E+16;3,48812E+15;1,13437E+16;7,84219E+15;1,81818E+16;1,37037E+16;1,91176E+15;2,05284E+16;7,44186E+15;1;231
2;57;4,82759E+15;4,16667E+16;0;3,88554E+16;2,85372E+15;1,24409E+16;6,47343E+15;2,27273E+16;1,39684E+16;1,17647E+16;1,90629E+16;8,44961E+15;1;230
2;58;5;3,33333E+15;0;3,28313E+16;2,59211E+15;1,29305E+16;7,42351E+15;1,9697E+16;1,16755E+15;1,47059E+16;1,80514E+16;7,82946E+15;1;229
2;59;6,83908E+15;5;0;3,8253E+16;2,8777E+15;2,65024E+15;7,64895E+15;2,72727E+15;1,4121E+16;1,76471E+16;1,90732E+16;6,97674E+15;1;228
2;60;5,8046E+15;3,33333E+15;0;2,6506E+16;2,94964E+14;2,46286E+16;6,77939E+15;2,12121E+15;1,60818E+15;2,05882E+16;2,13283E+15;7,51938E+15;1;227
2;61;2,47126E+16;5,83333E+15;0;3,61446E+16;3,14149E+16;2,94733E+16;8,4219E+15;1,9697E+16;1,58351E+15;1,61765E+15;1,85468E+15;6,97674E+15;1;226
2;62;4,02299E+16;4,16667E+16;0;1,80723E+16;1,48899E+15;3,2765E+16;7,52013E+15;1,9697E+16;1,21466E+16;1,47059E+16;1,85365E+15;8,44961E+15;1;225
2;63;4,1954E+16;9,16667E+15;0;2,10843E+15;1,04426E+15;2,1607E+16;7,69726E+15;1,51515E+15;1,78767E+16;1,91176E+15;1,79482E+16;6,51163E+14;1;224
2;64;5;5,83333E+15;0;1,35542E+16;2,31306E+15;3,24274E+15;8,18035E+15;1,81818E+16;1,19447E+15;25;1,90629E+16;7,2093E+14;1;223
2;65;5,45977E+15;5;0;1,4759E+15;2,51799E+15;2,21978E+16;7,13366E+15;1,51515E+15;1,58575E+16;1,47059E+16;1,84642E+16;6,04651E+15;1;222
2;66;5,28736E+15;3,33333E+15;0;3,16265E+16;2,95618E+16;1,98515E+15;6,8599E+15;2,42424E+16;1,47581E+16;1,47059E+16;2,01001E+16;6,66667E+15;1;221
2;67;2,93103E+16;4,16667E+16;0;2,89157E+15;3,61674E+14;2,22654E+15;8,27697E+15;3,0303E+15;1,22229E+16;1,76471E+16;2,00588E+15;6,82171E+15;1;220
2;68;5,45977E+15;5,83333E+15;0;3,88554E+16;1,33421E+15;2,87306E+15;6,79549E+15;1,06061E+16;1,47537E+16;1,76471E+16;1,95118E+16;6,43411E+15;1;219
2;69;4,77011E+16;5;0;4,57831E+16;3,36385E+14;2,95071E+15;7,24638E+15;1,66667E+16;1,23486E+16;1,32353E+15;1,88513E+15;7,36434E+15;1;218
2;70;5,28736E+15;3,33333E+15;0;1,65663E+15;4,83976E+16;2,54051E+15;7,43961E+15;2,27273E+16;1,25864E+16;1,47059E+16;1,76076E+16;7,13178E+15;1;217
2;71;4,77011E+16;6,66667E+15;0;3,55422E+16;3,40964E+16;3,51789E+15;8,30918E+15;1,51515E+15;1,42287E+16;8,82353E+15;1,60904E+16;6,04651E+15;1;216
2;72;4,5977E+16;4,16667E+16;0;3,8253E+16;2,63135E+16;1,95814E+15;7,55233E+14;1,9697E+16;1,60998E+14;2,05882E+16;1,89648E+16;7,5969E+14;1;215
2;73;4,77011E+16;4,16667E+16;0;1,56627E+16;3,38566E+16;3,16172E+15;7,343E+15;1,66667E+16;1,59831E+16;2,05882E+16;2,1736E+15;6,20155E+15;1;214
2;74;4,25287E+16;5,83333E+15;0;3,55422E+16;2,8341E+15;2,34301E+16;8,87279E+15;1,66667E+16;1,74235E+16;2,20588E+15;2,00537E+16;7,2093E+14;1;213
2;75;6,43678E+15;8,33333E+15;0;1,29518E+16;1,57619E+16;1,41627E+15;9,01771E+15;7,57576E+15;1,42646E+15;2,79412E+15;1,72515E+16;6,58915E+15;1;212
2;76;2,87356E+16;5,83333E+15;0;2,40964E+16;3,45978E+16;2,93889E+15;6,76329E+15;2,27273E+16;1,36409E+16;2,79412E+15;1,87584E+16;5,73643E+15;1;211
2;77;5,17241E+15;5;0;2,28916E+16;3,81513E+16;2,21641E+15;6,77939E+15;1,81818E+16;1,36364E+16;2,05882E+16;1,99711E+16;6,74419E+15;1;210
2;78;5,22989E+15;4,16667E+16;0;3,70482E+16;3,523E+15;2,02397E+16;8,01932E+15;1,36364E+15;1,66427E+16;1,47059E+16;1,85313E+16;6,35659E+15;1;209
2;79;6,2069E+15;8,33333E+15;0;1,23494E+16;3,17201E+15;2,74477E+15;6,98873E+15;1,51515E+15;1,60235E+16;3,08824E+15;1,8103E+16;7,82946E+15;1;208
2;80;6,55172E+15;5;0;4,81928E+15;3,76935E+16;1,98346E+16;8,19646E+15;1,36364E+15;1,55613E+15;2,20588E+15;1,97028E+14;6,27907E+15;1;207
2;81;5,34483E+15;4,16667E+16;0;1,53614E+15;1,58491E+16;1,32849E+16;8,69565E+15;1,81818E+16;1,40312E+16;2,79412E+15;1,85107E+16;7,28682E+15;1;206
2;82;7,01149E+15;4,16667E+16;0;1,95783E+16;3,53172E+15;3,46556E+16;6,95652E+15;1,66667E+16;1,50543E+15;1,76471E+16;1,81598E+16;7,9845E+15;1;205
2;83;5;1,66667E+16;0;1,56627E+16;3,08262E+15;2,79541E+15;6,97262E+15;2,57576E+16;1,17338E+16;2,35294E+16;1,8134E+15;6,66667E+15;1;204
2;84;2,87356E+16;1,66667E+16;0;3,61446E+16;3,36167E+16;3,37779E+16;8,06763E+15;2,42424E+16;1,28601E+16;5,88235E+16;1,96976E+16;6,27907E+15;1;203
2;85;5,11494E+15;8,33333E+15;0;1,56627E+16;3,76499E+16;2,71438E+15;7,48792E+15;1,06061E+16;1,24204E+16;1,17647E+16;1,94654E+16;7,67442E+15;1;202
2;86;5,22989E+15;5;0;1,92771E+15;1,80292E+16;2,84774E+15;7,50403E+15;1,81818E+16;1,30575E+15;1,91176E+15;1,96512E+15;5,65891E+15;1;201
2;87;6,09195E+15;3,33333E+15;0;3,46386E+15;2,52889E+15;2,91357E+15;7,92271E+14;7,57576E+15;1,55389E+16;1,17647E+16;2,07452E+16;7,44186E+15;1;200
2;88;5,4023E+15;3,33333E+15;0;3,07229E+15;3,67124E+16;2,68737E+15;7,82609E+15;1,66667E+16;1,5678E+16;1,76471E+16;2,058E+16;7,13178E+15;1;199
2;89;5,97701E+15;9,16667E+15;0;2,22892E+16;2,96054E+16;1,99527E+15;6,97262E+15;1,51515E+15;1,4794E+15;2,94118E+16;1,83455E+16;8,06202E+15;1;198
2;90;6,09195E+15;25;0;2,56024E+15;2,12121E+16;3,8977E+16;6,8438E+15;1,21212E+16;1,42915E+16;1,76471E+16;1,9904E+15;5,89147E+15;1;197
2;91;4,5977E+16;3,33333E+15;0;2,6506E+16;2,73163E+16;2,90682E+16;6,34461E+15;1,81818E+16;1,08633E+16;25;1,79224E+16;7,44186E+15;1;196
2;92;4,65517E+16;9,16667E+15;0;3,46386E+15;3,01504E+16;2,85618E+16;7,13366E+15;1,81818E+16;1,30979E+16;1,76471E+16;1,93054E+15;5,1938E+15;1;195
2;93;6,09195E+15;1,66667E+16;0;3,01205E+15;4,49967E+16;1,72687E+16;6,55395E+15;2,27273E+16;1,22992E+16;1,76471E+16;1,96305E+16;6,20155E+15;1;194
2;94;5;9,16667E+15;0;2,68072E+15;3,17855E+15;2,2181E+16;7,53623E+15;1,9697E+16;1,49242E+16;1,61765E+15;2,11941E+16;7,82946E+15;1;193
2;95;3,73563E+15;6,66667E+15;0;4,06627E+16;1,79202E+16;3,46725E+16;6,66667E+15;2,27273E+16;1,19088E+16;2,05882E+16;1,64E+16;6,51163E+14;1;192
2;96;3,50575E+15;10;0;3,64458E+15;1,28624E+16;2,92708E+15;7,32689E+15;1,06061E+16;1,67235E+16;2,64706E+16;1,95273E+16;6,04651E+15;1;191
2;97;5,45977E+15;5,83333E+15;0;2,5E+16;3,28755E+15;3,08069E+16;7,3591E+15;1,81818E+16;1,5494E+15;2,64706E+16;1,86036E+16;7,13178E+15;1;190
2;98;4,94253E+15;75;0;1,56627E+16;3,66252E+15;3,1786E+14;7,60064E+15;2,12121E+15;1,57992E+16;1,47059E+16;2,07142E+13;7,28682E+15;1;189
