unit_number,time_cycle,setting_1,setting_2,setting_3,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,Degradation Classification
2,133,-0.0016,-0.0004,100.0,1581.22,1393.87,554.21,47.18,521.71,1
2,134,0.0026,0.0001,100.0,1586.44,1406.2,553.88,47.17,521.95,1
2,135,0.0009,-0.0002,100.0,1580.12,1404.56,554.52,47.34,522.13,1
2,136,0.001,-0.0003,100.0,1582.91,1402.67,554.5,47.09,521.86,1
2,137,0.0044,-0.0004,100.0,1585.36,1406.79,554.42,47.39,522.21,1
2,138,0.0012,0.0004,100.0,1585.19,1398.95,555.03,47.16,521.73,1
2,139,-0.0003,0.0005,100.0,1590.88,1400.87,554.24,47.3,522.61,1
2,140,0.0014,-0.0001,100.0,1593.7,1403.14,554.86,47.32,522.49,1
2,141,0.0019,0.0003,100.0,1585.09,1403.25,554.7,47.43,522.5,1
2,142,-0.0007,0.0004,100.0,1586.41,1401.27,554.18,47.3,522.18,1
2,143,0.0001,0.0004,100.0,1588.88,1400.49,554.05,47.3,521.73,1
2,144,-0.0005,0.0002,100.0,1584.35,1401.21,553.96,47.32,522.11,1
2,145,-0.0021,0.0001,100.0,1582.72,1403.53,554.1,47.33,521.93,1
2,146,0.0043,-0.0001,100.0,1590.06,1405.09,554.25,47.3,522.0,1
2,147,0.0004,-0.0001,100.0,1588.78,1394.58,554.16,47.48,521.91,1
2,148,0.0018,0.0004,100.0,1584.5,1398.3,554.32,47.31,522.57,1
2,149,-0.002,-0.0003,100.0,1587.88,1404.41,553.84,47.31,521.87,1
2,150,-0.0021,0.0004,100.0,1585.43,1393.74,554.13,47.15,522.22,1
2,151,0.0051,-0.0004,100.0,1590.21,1398.31,553.66,47.33,522.28,1
2,152,-0.0004,0.0003,100.0,1583.49,1400.9,553.86,47.25,522.06,1
2,153,0.0043,0.0002,100.0,1594.33,1397.52,553.78,47.29,521.82,1
2,154,0.0012,0.0001,100.0,1591.3,1413.28,554.45,47.23,522.21,1
2,155,-0.0022,-0.0003,100.0,1580.93,1397.45,553.84,47.23,521.91,1
2,156,-0.0045,0.0004,100.0,1578.73,1399.13,554.7,47.31,522.14,1
2,157,-0.0014,-0.0004,100.0,1588.7,1400.63,553.71,47.45,522.25,1
2,158,0.0014,0.0001,100.0,1586.95,1404.68,554.67,47.45,522.32,1
2,159,-0.0018,-0.0003,100.0,1593.89,1399.71,553.7,47.26,522.2,1
2,160,0.0033,-0.0003,100.0,1585.65,1409.72,554.65,47.46,521.96,1
2,161,-0.0031,0.0003,100.0,1586.65,1396.32,554.18,47.19,521.96,1
2,162,0.0028,0.0003,100.0,1588.83,1401.23,553.95,47.42,522.09,1
2,163,0.0007,0.0004,100.0,1589.56,1396.2,553.96,47.29,521.55,1
2,164,0.0043,0.0003,100.0,1588.23,1405.5,554.31,47.32,521.74,1
2,165,-0.0043,0.0004,100.0,1588.55,1402.96,553.71,47.39,522.28,1
2,166,-0.0068,0.0002,100.0,1589.09,1394.26,553.71,47.43,521.96,1
2,167,0.0005,-0.0001,100.0,1588.74,1395.35,553.62,47.39,522.11,1
2,168,-0.0026,-0.0003,100.0,1593.95,1404.01,554.32,47.3,521.89,1
2,169,-0.0004,0.0003,100.0,1581.85,1406.06,553.06,47.33,521.77,1
2,170,0.0025,0.0004,100.0,1577.26,1405.93,553.84,47.35,522.36,1
2,171,0.0012,0.0005,100.0,1587.94,1410.34,553.84,47.34,521.89,1
2,172,-0.0041,0.0004,100.0,1589.42,1398.26,553.69,47.25,521.42,1
2,173,0.0003,-0.0002,100.0,1589.0,1403.22,554.64,47.27,521.4,1
2,174,-0.0009,-0.0003,100.0,1588.01,1403.24,553.76,47.31,521.85,1
2,175,-0.0005,0.0005,100.0,1584.58,1398.37,554.01,47.45,522.2,1
2,176,-0.001,-0.0004,100.0,1585.73,1405.47,554.15,47.22,521.54,1
2,177,0.0004,-0.0001,100.0,1586.88,1400.31,554.59,47.42,521.95,1
2,178,0.0031,0.0003,100.0,1590.29,1404.39,553.83,47.56,521.97,1
2,179,-0.0024,-0.0001,100.0,1584.55,1399.3,553.86,47.37,522.48,1
2,180,-0.0011,0.0,100.0,1593.51,1402.27,554.21,47.52,521.76,1
2,181,0.0003,-0.0002,100.0,1585.87,1399.24,554.29,47.27,522.19,1
2,182,-0.0,-0.0002,100.0,1586.42,1406.61,553.63,47.52,522.39,1
2,183,-0.0015,-0.0002,100.0,1584.95,1406.15,554.35,47.24,521.84,1
2,184,0.0037,0.0,100.0,1585.66,1408.13,554.99,47.47,521.86,1
2,185,-0.002,0.0004,100.0,1581.09,1407.11,554.53,47.23,522.22,1
2,186,-0.0004,0.0002,100.0,1582.46,1404.35,554.42,47.47,521.82,1
2,187,0.0019,0.0002,100.0,1588.88,1407.54,553.32,47.51,521.09,1
2,188,0.0024,0.0002,100.0,1582.97,1402.72,554.26,47.37,522.34,1
2,189,0.0003,0.0002,100.0,1583.54,1403.09,554.03,47.42,521.7,1
2,190,0.0013,0.0004,100.0,1592.5,1405.73,554.4,47.2,521.73,1
2,191,-0.0009,0.0004,100.0,1584.59,1407.64,553.42,47.4,521.92,1
2,192,0.0003,0.0002,100.0,1589.95,1404.07,553.09,47.49,521.7,1
2,193,-0.0021,-0.0003,100.0,1588.28,1399.59,553.54,47.3,521.16,1
2,194,-0.0003,-0.0003,100.0,1592.38,1404.64,553.86,47.69,522.17,1
2,195,-0.0026,0.0004,100.0,1591.55,1410.18,553.22,47.32,521.92,1
2,196,0.0003,0.0004,100.0,1591.39,1408.59,554.31,47.43,522.02,1
2,197,0.0018,0.0005,100.0,1588.64,1403.29,554.07,47.36,521.47,1
2,198,-0.0051,0.0003,100.0,1596.17,1402.91,553.94,47.14,521.5,1
2,199,0.0026,0.0001,100.0,1587.17,1409.39,554.06,47.49,521.22,1
2,200,-0.0017,0.0,100.0,1589.73,1406.28,553.13,47.44,521.69,1
2,201,0.0021,0.0002,100.0,1595.57,1400.92,554.25,47.44,521.88,1
2,202,-0.0001,0.0003,100.0,1589.47,1408.72,554.14,47.45,522.01,1
2,203,0.0048,0.0001,100.0,1593.02,1410.33,553.2,47.58,521.41,1
2,204,0.0012,0.0003,100.0,1591.84,1404.01,553.94,47.43,521.33,1
2,205,-0.0021,0.0003,100.0,1586.59,1409.11,552.83,47.42,521.48,1
2,206,-0.0004,-0.0003,100.0,1588.18,1411.14,553.86,47.24,521.37,1
2,207,-0.0003,-0.0004,100.0,1591.04,1402.94,553.06,47.39,521.55,1
2,208,0.0004,0.0004,100.0,1590.29,1407.93,553.09,47.51,521.64,1
2,209,0.004,0.0002,100.0,1590.92,1409.2,553.66,47.43,520.72,1
2,210,-0.005,0.0001,100.0,1583.56,1396.99,553.5,47.51,521.77,1
2,211,-0.0017,-0.0002,100.0,1584.65,1409.23,552.47,47.48,521.67,1
2,212,0.0005,-0.0004,100.0,1586.71,1406.43,553.32,47.51,521.74,1
2,213,-0.0039,-0.0,100.0,1594.64,1407.38,554.04,47.56,521.65,1
2,214,0.0017,-0.0002,100.0,1588.17,1402.21,553.86,47.49,521.81,1
2,215,-0.0004,0.0005,100.0,1591.44,1411.63,553.75,47.57,521.02,1
2,216,-0.0021,0.0005,100.0,1583.46,1408.68,553.01,47.53,522.19,1
2,217,0.0023,0.0005,100.0,1585.11,1407.97,553.22,47.51,521.29,1
2,218,0.0033,-0.0002,100.0,1592.69,1412.7,553.09,47.56,521.7,1
2,219,0.0029,0.0001,100.0,1592.52,1412.91,553.28,47.71,521.74,1
2,220,-0.0036,-0.0002,100.0,1600.76,1406.68,552.92,47.54,520.77,1
2,221,0.0032,-0.0001,100.0,1586.57,1408.21,553.77,47.47,521.46,1
2,222,0.001,0.0001,100.0,1590.78,1411.66,553.56,47.52,521.46,1
2,223,-0.0002,0.0003,100.0,1596.47,1406.28,553.91,47.62,520.84,1
2,224,-0.001,0.0001,100.0,1592.47,1414.63,553.17,47.74,521.16,1
2,225,0.0014,-0.0,100.0,1590.59,1409.87,553.96,47.67,521.33,1
2,226,-0.0018,0.0002,100.0,1601.02,1408.9,553.45,47.46,521.59,1
2,227,0.0014,0.0004,100.0,1587.46,1410.4,553.73,47.66,521.28,1
2,228,-0.0017,0.0001,100.0,1592.83,1406.88,553.35,47.46,521.18,1
2,229,0.0008,-0.0001,100.0,1593.83,1407.69,553.0,47.65,521.66,1
2,230,-0.0002,0.0004,100.0,1593.67,1412.71,553.43,47.69,520.94,1
2,231,-0.0004,-0.0001,100.0,1593.78,1404.68,552.61,47.64,521.73,1
2,232,0.0027,0.0004,100.0,1590.33,1411.66,553.53,47.56,520.9,1
2,233,-0.0023,-0.0004,100.0,1599.65,1413.34,553.49,47.66,521.63,1
2,234,-0.0022,-0.0002,100.0,1588.68,1412.07,553.31,47.58,521.42,1
2,235,0.0019,0.0002,100.0,1594.54,1406.42,552.42,47.85,521.66,1
2,236,-0.0044,0.0003,100.0,1598.16,1410.66,553.52,47.63,521.17,1
2,237,0.0027,0.0004,100.0,1593.05,1419.76,552.78,47.65,520.7,1
2,238,-0.0018,-0.0,100.0,1599.64,1413.73,552.98,47.52,521.34,1
2,239,0.0026,-0.0003,100.0,1598.37,1417.49,553.05,47.83,520.66,1
2,240,-0.0017,-0.0002,100.0,1599.71,1406.54,553.18,47.66,521.18,1
2,241,-0.0026,0.0001,100.0,1598.65,1418.33,552.36,47.7,521.1,1
2,242,-0.0008,0.0004,100.0,1593.7,1408.71,553.07,47.54,521.6,1
2,243,0.0042,-0.0002,100.0,1593.98,1411.41,552.71,47.55,521.05,1
2,244,-0.0013,0.0005,100.0,1595.99,1413.04,552.68,47.71,520.6,1
2,245,-0.0016,0.0005,100.0,1590.93,1418.05,552.75,47.75,521.03,1
2,246,0.0001,0.0003,100.0,1589.74,1420.2,552.57,47.72,521.27,1
2,247,-0.0013,-0.0002,100.0,1601.2,1413.56,552.46,47.7,520.61,1
2,248,0.0048,0.0001,100.0,1599.41,1417.22,552.52,47.75,520.49,1
2,249,0.0013,-0.0004,100.0,1599.77,1419.19,551.56,47.66,520.7,1
2,250,-0.0029,0.0004,100.0,1598.28,1415.35,553.0,47.79,520.37,1
2,251,-0.0017,-0.0003,100.0,1598.68,1418.61,552.01,47.92,520.99,1
2,252,-0.004,0.0004,100.0,1596.89,1422.69,552.51,47.7,519.98,1
2,253,0.0009,-0.0002,100.0,1596.43,1416.12,553.07,47.69,520.7,1
2,254,-0.0009,0.0005,100.0,1593.88,1423.55,551.99,47.95,520.83,1
2,255,0.0012,0.0006,100.0,1598.25,1412.73,553.26,47.67,520.85,1
2,256,-0.0044,0.0004,100.0,1598.83,1421.46,552.68,47.77,520.67,1
2,257,0.0,-0.0002,100.0,1593.17,1426.94,552.19,48.02,520.95,1
2,258,0.0007,-0.0,100.0,1599.77,1421.07,552.71,47.66,520.79,1
2,259,0.0006,-0.0003,100.0,1597.65,1416.63,552.58,47.91,520.52,1
2,260,0.0027,0.0001,100.0,1593.51,1419.41,552.02,47.94,520.54,1
2,261,-0.0009,0.0003,100.0,1594.0,1419.92,552.31,48.03,519.98,1
2,262,0.0068,-0.0002,100.0,1588.3,1418.2,553.01,47.82,520.68,1
2,263,-0.0023,0.0001,100.0,1592.32,1422.82,552.81,47.91,521.04,1
2,264,-0.0017,0.0005,100.0,1610.1,1424.48,552.17,48.07,520.47,1
2,265,-0.0035,0.0004,100.0,1593.48,1420.27,552.45,47.66,520.27,1
2,266,0.002,-0.0001,100.0,1591.54,1422.54,551.84,47.84,520.52,1
2,267,-0.0,0.0003,100.0,1602.23,1422.12,552.61,47.8,520.2,1
2,268,0.0006,-0.0,100.0,1602.53,1419.61,552.1,47.96,520.93,1
2,269,-0.0002,-0.0002,100.0,1594.52,1419.23,551.28,48.09,519.74,1
2,270,0.0005,-0.0002,100.0,1604.32,1424.27,551.75,48.04,520.35,1
2,271,0.0001,0.0002,100.0,1607.43,1425.06,551.73,48.14,519.97,1
2,272,-0.0004,0.0001,100.0,1600.02,1426.7,552.44,47.96,520.56,1
2,273,-0.0036,-0.0003,100.0,1598.88,1418.55,552.47,47.88,519.72,1
2,274,-0.0,0.0004,100.0,1598.98,1427.83,551.25,48.07,519.73,1
2,275,0.001,0.0001,100.0,1595.3,1421.8,551.86,48.02,520.0,1
2,276,-0.0018,0.0004,100.0,1605.46,1429.66,551.43,47.98,520.09,1
2,277,0.0017,-0.0004,100.0,1601.47,1424.78,552.45,48.03,519.93,1
2,278,-0.0,-0.0003,100.0,1597.61,1423.67,551.49,47.99,519.72,1
2,279,0.0006,0.0005,100.0,1594.8,1426.95,551.16,48.13,519.66,1
2,280,-0.0061,-0.0,100.0,1594.21,1422.89,551.84,48.12,519.91,1
2,281,-0.0009,-0.0003,100.0,1598.25,1424.36,551.44,48.17,519.48,1
2,282,0.0012,-0.0,100.0,1598.56,1426.87,552.29,48.27,520.05,1
2,283,0.0046,0.0002,100.0,1602.03,1429.67,551.46,48.21,520.07,1
2,284,-0.0006,0.0001,100.0,1601.35,1430.04,551.96,48.18,519.95,1
2,285,-0.0007,0.0004,100.0,1596.84,1431.17,550.85,48.27,519.91,1
2,286,-0.001,-0.0003,100.0,1603.63,1429.57,551.61,48.14,519.51,1
2,287,-0.0005,0.0006,100.0,1608.5,1430.84,551.66,48.12,519.81,1
3,1,0.0008,0.0005,100.0,1584.2,1398.13,553.96,47.14,522.24,0
3,2,-0.001,0.0,100.0,1587.04,1398.62,554.76,47.35,522.03,0
3,3,0.0013,-0.0002,100.0,1580.75,1401.1,554.51,46.94,522.16,0
3,4,0.0008,-0.0002,100.0,1580.12,1395.76,554.48,47.44,522.31,0
3,5,0.002,0.0004,100.0,1581.48,1394.05,554.14,47.16,522.0,0
3,6,-0.001,-0.0003,100.0,1581.26,1397.98,554.86,47.12,522.58,0
3,7,-0.0018,-0.0003,100.0,1583.68,1405.76,554.29,47.26,522.08,0
3,8,0.0017,-0.0005,100.0,1581.6,1401.86,554.11,47.13,521.87,0
3,9,0.0,0.0003,100.0,1581.04,1398.3,554.61,47.16,522.47,0
3,10,-0.0009,0.0003,100.0,1582.2,1400.07,554.28,47.22,522.4,0
3,11,-0.0009,0.0002,100.0,1591.43,1400.59,554.88,47.4,522.02,0
3,12,-0.0029,0.0003,100.0,1583.92,1404.93,553.45,47.17,522.07,0
3,13,0.0002,0.0003,100.0,1583.25,1403.52,555.25,47.25,522.26,0
3,14,0.0,0.0004,100.0,1591.03,1396.35,554.31,47.27,521.69,0
3,15,-0.0015,0.0001,100.0,1585.29,1398.77,554.36,47.15,522.0,0
3,16,-0.0064,-0.0002,100.0,1589.05,1392.15,554.17,47.26,522.25,0
3,17,-0.0018,-0.0001,100.0,1588.94,1395.76,553.74,47.35,522.37,0
3,18,-0.0013,-0.0005,100.0,1584.36,1402.3,554.52,47.38,521.8,0
3,19,0.0029,-0.0004,100.0,1580.67,1402.82,553.99,47.23,522.18,0
3,20,-0.002,-0.0002,100.0,1580.73,1394.57,554.54,47.1,522.29,0
3,21,-0.0006,0.0004,100.0,1586.78,1398.83,554.32,47.27,522.67,0
3,22,-0.0052,-0.0001,100.0,1589.55,1405.28,554.71,47.3,522.53,0
3,23,-0.0004,-0.0002,100.0,1585.2,1395.59,554.04,47.12,522.22,0
3,24,-0.0038,-0.0002,100.0,1585.08,1395.73,554.65,47.26,521.66,0
3,25,-0.0005,-0.0004,100.0,1579.4,1390.93,554.21,47.17,522.15,0
3,26,-0.0023,-0.0005,100.0,1586.92,1401.63,553.9,47.28,521.93,0
3,27,0.001,0.0002,100.0,1581.83,1400.85,554.67,47.17,521.69,0
3,28,0.0001,-0.0,100.0,1590.59,1400.68,553.51,47.22,522.27,0
3,29,0.0038,0.0004,100.0,1584.71,1396.05,554.94,47.24,522.15,0
3,30,0.0012,0.0004,100.0,1584.95,1398.1,554.05,47.23,522.35,0
3,31,0.0039,0.0001,100.0,1588.68,1393.95,553.06,47.33,521.92,0
3,32,0.0018,0.0002,100.0,1583.7,1400.58,554.32,47.3,522.11,0
3,33,0.0004,0.0002,100.0,1583.55,1403.93,554.27,47.31,522.1,0
3,34,-0.0014,0.0005,100.0,1584.17,1397.47,554.42,47.2,522.34,0
3,35,-0.0013,0.0001,100.0,1584.57,1396.92,554.1,47.26,522.19,0
3,36,-0.0018,0.0001,100.0,1580.96,1399.12,554.11,47.33,522.77,0
3,37,0.0058,0.0001,100.0,1582.96,1396.65,555.28,47.17,522.14,0
3,38,0.0006,0.0001,100.0,1577.99,1401.83,554.11,47.44,521.81,0
3,39,0.0011,0.0004,100.0,1580.42,1400.8,554.18,47.1,522.0,0
3,40,-0.0038,0.0001,100.0,1579.38,1403.24,553.75,47.09,521.84,0
3,41,0.0009,-0.0002,100.0,1586.38,1394.92,554.68,47.32,522.69,0
3,42,0.0027,-0.0003,100.0,1586.25,1404.49,554.31,47.31,522.02,0
3,43,0.0044,-0.0003,100.0,1587.9,1401.51,554.18,47.35,521.7,0
3,44,-0.0022,-0.0005,100.0,1586.83,1395.48,554.45,47.17,522.47,0
3,45,-0.0025,-0.0005,100.0,1582.99,1398.33,554.43,47.06,522.17,0
3,46,0.0015,0.0004,100.0,1590.25,1401.55,554.0,47.38,521.88,0
3,47,-0.0013,-0.0004,100.0,1587.55,1395.3,554.82,47.29,522.2,0
3,48,0.0002,0.0001,100.0,1587.21,1392.94,554.41,47.32,521.88,0
3,49,-0.0002,-0.0,100.0,1583.53,1396.11,554.28,47.33,522.28,0
3,50,0.0012,-0.0004,100.0,1586.16,1402.64,553.87,47.27,522.07,0
3,51,0.0022,0.0001,100.0,1592.16,1401.05,554.15,47.14,522.18,0
3,52,0.0042,-0.0,100.0,1582.66,1404.99,554.39,47.36,522.73,0
3,53,0.0032,0.0002,100.0,1588.04,1399.78,554.54,47.21,522.54,0
3,54,0.0003,0.0002,100.0,1585.66,1407.04,554.28,47.45,522.19,0
3,55,-0.0001,0.0002,100.0,1594.2,1399.08,554.34,47.22,522.09,0
3,56,-0.0001,-0.0002,100.0,1586.08,1403.97,554.47,47.14,522.08,0
3,57,0.0004,-0.0005,100.0,1581.97,1398.55,553.99,47.28,522.06,0
3,58,0.004,-0.0005,100.0,1581.31,1403.99,553.58,47.35,521.85,0
3,59,0.0011,0.0002,100.0,1587.46,1397.56,553.88,47.22,522.85,0
3,60,0.0011,0.0003,100.0,1586.82,1405.66,553.34,47.47,522.23,1
3,61,-0.0006,0.0002,100.0,1585.5,1392.35,554.01,47.26,521.8,1
3,62,0.0009,0.0002,100.0,1591.5,1403.57,553.67,47.28,522.16,1
3,63,0.0018,0.0004,100.0,1583.42,1398.98,554.61,47.27,522.27,1
3,64,0.0004,0.0001,100.0,1590.04,1404.68,553.9,47.24,522.24,1
3,65,-0.0024,-0.0003,100.0,1586.21,1400.69,554.63,47.29,522.25,1
3,66,-0.0003,0.0,100.0,1577.22,1397.9,553.79,47.31,522.15,1
3,67,-0.004,-0.0005,100.0,1584.55,1403.87,553.84,47.29,521.81,1
3,68,0.0034,-0.0002,100.0,1587.27,1400.37,554.43,47.31,522.14,1
3,69,0.0051,-0.0001,100.0,1581.93,1404.2,555.14,47.24,521.69,1
3,70,-0.0011,0.0004,100.0,1587.02,1397.09,553.8,47.44,521.88,1
3,71,0.0002,0.0001,100.0,1579.41,1401.19,554.59,47.43,522.0,1
3,72,-0.0014,-0.0002,100.0,1590.21,1389.86,554.25,47.48,521.66,1
3,73,0.0009,0.0002,100.0,1585.01,1400.06,554.31,47.23,523.18,1
3,74,0.0023,-0.0001,100.0,1589.64,1405.76,554.4,47.14,521.78,1
3,75,-0.0007,-0.0002,100.0,1592.23,1406.98,553.73,47.25,522.24,1
3,76,-0.0032,-0.0001,100.0,1589.35,1405.34,553.91,47.35,522.25,1
3,77,-0.0001,0.0001,100.0,1584.13,1405.99,554.08,47.16,522.52,1
3,78,-0.0003,-0.0005,100.0,1579.52,1400.53,553.62,47.38,521.57,1
3,79,0.0006,0.0004,100.0,1582.4,1403.49,553.6,47.28,522.72,1
3,80,-0.0003,-0.0003,100.0,1580.95,1405.37,553.21,47.34,521.97,1
3,81,-0.0007,0.0002,100.0,1581.73,1402.65,553.88,47.46,521.34,1
3,82,-0.003,-0.0003,100.0,1583.69,1400.4,553.7,47.22,522.16,1
3,83,-0.0007,-0.0004,100.0,1591.3,1398.73,553.79,47.51,522.02,1
3,84,-0.0031,0.0004,100.0,1593.32,1400.62,554.01,47.51,522.19,1
3,85,0.0043,-0.0001,100.0,1587.14,1414.11,554.09,47.25,521.84,1
3,86,-0.0018,0.0003,100.0,1586.09,1401.01,553.83,47.37,522.19,1
3,87,-0.0005,0.0,100.0,1588.25,1402.17,554.11,47.32,522.1,1
3,88,0.0031,-0.0,100.0,1585.9,1400.09,553.59,47.33,521.9,1
3,89,0.0006,0.0004,100.0,1582.29,1404.14,555.01,47.39,521.93,1
3,90,-0.0008,-0.0002,100.0,1597.84,1406.26,554.58,47.4,521.92,1
3,91,0.0051,-0.0004,100.0,1582.81,1399.5,553.72,47.38,521.83,1
3,92,0.0022,-0.0004,100.0,1590.07,1400.27,553.5,47.39,521.96,1
3,93,0.0002,-0.0001,100.0,1593.66,1409.21,553.83,47.43,521.6,1
3,94,0.0023,0.0005,100.0,1588.9,1401.08,554.76,47.48,521.94,1
3,95,-0.0006,-0.0001,100.0,1585.69,1406.13,554.41,47.32,521.79,1
3,96,-0.0003,0.0001,100.0,1582.86,1400.62,554.08,47.31,521.48,1
3,97,0.0008,-0.0005,100.0,1587.51,1408.05,554.13,47.41,522.71,1
3,98,0.0006,-0.0004,100.0,1586.19,1403.62,553.85,47.35,521.93,1
3,99,0.0005,-0.0001,100.0,1589.42,1398.72,553.82,47.37,522.06,1
3,100,0.0008,-0.0004,100.0,1579.98,1404.16,554.94,47.3,522.01,1
3,101,0.0002,-0.0003,100.0,1587.77,1405.55,554.34,47.42,522.6,1
3,102,0.0003,0.0,100.0,1579.35,1408.84,553.87,47.39,521.95,1
3,103,0.0003,-0.0003,100.0,1585.62,1395.4,553.38,47.48,522.05,1
3,104,0.0051,0.0,100.0,1586.74,1403.37,554.63,47.44,521.66,1
3,105,-0.0022,0.0004,100.0,1591.89,1397.73,553.69,47.32,521.73,1
3,106,-0.0014,-0.0001,100.0,1586.44,1405.62,554.31,47.32,522.11,1
3,107,0.0004,0.0003,100.0,1586.96,1410.67,553.57,47.45,521.79,1
3,108,-0.0005,-0.0002,100.0,1583.29,1405.94,553.52,47.25,521.48,1
3,109,-0.0006,-0.0003,100.0,1588.21,1402.77,554.91,47.32,521.59,1
3,110,-0.0008,0.0001,100.0,1592.41,1403.14,554.15,47.41,521.46,1
3,111,0.001,-0.0005,100.0,1583.83,1401.73,553.74,47.41,522.09,1
3,112,-0.0007,0.0002,100.0,1584.14,1400.61,553.64,47.41,521.35,1
3,113,0.0029,-0.0,100.0,1590.74,1408.52,554.0,47.41,522.28,1
3,114,0.0019,-0.0005,100.0,1588.4,1407.81,554.04,47.18,521.68,1
3,115,-0.001,0.0001,100.0,1588.97,1400.56,553.54,47.53,521.6,1
3,116,0.0008,0.0002,100.0,1591.56,1407.84,553.54,47.36,521.91,1
3,117,0.0012,0.0001,100.0,1587.74,1402.28,553.84,47.48,521.74,1
3,118,0.0004,0.0,100.0,1590.05,1408.53,553.52,47.44,522.37,1
3,119,0.0022,-0.0002,100.0,1588.1,1398.22,553.47,47.53,521.72,1
3,120,-0.0012,0.0005,100.0,1585.58,1408.79,553.63,47.35,521.47,1
3,121,-0.0036,-0.0003,100.0,1585.86,1413.79,553.75,47.48,521.77,1
3,122,0.0011,-0.0002,100.0,1586.83,1406.06,553.77,47.43,521.94,1
3,123,-0.0009,0.0001,100.0,1594.72,1408.04,554.28,47.56,522.27,1
3,124,-0.0048,-0.0003,100.0,1588.41,1405.29,553.12,47.31,521.32,1
3,125,-0.0007,0.0002,100.0,1580.5,1405.04,553.25,47.34,521.86,1
3,126,0.0013,0.0004,100.0,1583.13,1409.96,554.41,47.41,521.56,1
3,127,0.0029,0.0001,100.0,1593.61,1395.95,554.01,47.54,521.42,1
3,128,-0.0008,-0.0003,100.0,1592.24,1409.32,553.67,47.55,522.15,1
3,129,0.0003,0.0005,100.0,1597.5,1405.91,553.56,47.33,522.43,1
3,130,-0.0006,0.0,100.0,1584.08,1410.11,553.51,47.53,521.55,1
3,131,-0.0042,0.0002,100.0,1589.91,1406.13,553.7,47.44,521.22,1
3,132,-0.0013,-0.0001,100.0,1592.88,1408.51,553.0,47.57,521.22,1
3,133,-0.001,-0.0003,100.0,1589.14,1409.48,553.52,47.47,521.44,1
3,134,0.0005,-0.0005,100.0,1586.99,1406.61,554.21,47.64,521.6,1
3,135,0.0012,-0.0,100.0,1588.65,1407.5,553.69,47.54,521.63,1
3,136,0.0015,-0.0001,100.0,1592.25,1405.41,553.83,47.6,521.37,1
3,137,-0.0039,0.0004,100.0,1589.57,1409.77,554.36,47.33,521.66,1
3,138,0.0013,-0.0,100.0,1599.56,1407.3,553.57,47.52,521.91,1
3,139,-0.0022,0.0005,100.0,1594.87,1415.14,553.81,47.53,521.71,1
3,140,-0.0009,0.0002,100.0,1589.67,1414.46,553.12,47.39,521.33,1
3,141,0.0025,0.0003,100.0,1584.87,1412.02,553.08,47.66,521.7,1
3,142,-0.0012,0.0003,100.0,1587.35,1413.05,552.85,47.69,521.23,1
3,143,0.0012,0.0004,100.0,1594.94,1402.45,553.0,47.56,521.36,1
3,144,0.004,-0.0001,100.0,1593.19,1416.18,552.94,47.49,521.33,1
3,145,-0.0022,-0.0003,100.0,1591.66,1403.51,553.55,47.47,521.27,1
3,146,0.0017,0.0004,100.0,1589.2,1413.64,553.85,47.43,521.16,1
3,147,0.0023,0.0001,100.0,1590.59,1411.55,553.79,47.62,521.37,1
3,148,-0.0013,0.0003,100.0,1589.28,1421.05,553.37,47.5,521.1,1
3,149,0.0014,-0.0,100.0,1594.66,1414.51,552.71,47.64,521.18,1
3,150,0.0002,-0.0003,100.0,1591.34,1407.58,553.35,47.78,521.77,1
3,151,0.0009,-0.0,100.0,1594.47,1420.87,552.82,47.61,521.26,1
3,152,-0.002,-0.0003,100.0,1599.53,1411.65,553.59,47.66,520.99,1
3,153,-0.001,0.0004,100.0,1594.75,1416.95,553.63,47.63,521.06,1
3,154,0.0021,-0.0001,100.0,1599.04,1414.53,553.26,47.63,521.48,1
3,155,0.0006,0.0002,100.0,1588.51,1413.92,553.47,47.69,521.28,1
3,156,-0.0002,-0.0003,100.0,1597.3,1411.91,553.03,47.67,521.1,1
3,157,-0.0006,0.0004,100.0,1599.31,1414.01,552.54,47.82,521.11,1
3,158,-0.0003,-0.0003,100.0,1593.16,1421.83,553.21,47.74,521.26,1
3,159,-0.0005,-0.0004,100.0,1597.8,1415.2,553.19,47.72,521.08,1
3,160,0.0058,0.0002,100.0,1595.61,1415.88,553.16,47.76,521.16,1
3,161,-0.0015,-0.0001,100.0,1594.41,1416.4,552.82,47.68,520.48,1
3,162,0.0022,0.0002,100.0,1594.78,1420.33,552.97,47.89,521.51,1
3,163,-0.0016,0.0,100.0,1597.51,1422.22,553.11,47.58,521.34,1
3,164,0.0007,-0.0003,100.0,1601.99,1416.56,552.81,47.81,520.78,1
3,165,-0.0005,-0.0001,100.0,1601.94,1416.31,552.94,47.97,521.1,1
3,166,0.003,-0.0002,100.0,1598.82,1419.27,552.56,47.79,520.98,1
3,167,0.0027,0.0004,100.0,1605.41,1415.96,551.95,47.97,520.47,1
3,168,-0.0012,0.0002,100.0,1593.72,1422.59,552.04,47.93,520.75,1
3,169,0.0016,-0.0001,100.0,1602.9,1424.39,552.76,47.9,520.19,1
3,170,-0.0015,-0.0003,100.0,1606.1,1428.52,553.34,48.14,520.62,1
